CardNumber,MemberID,OrderID,Timestamp,ProductID,ProdName1,Category,DepartCode,NetPrice,Quantity,Gender
1628463160,S001382,S0001382036,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,52.88,1,0
4045721735,S001382,S0001382037,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,66.38,1,0
6576392815,S001382,S0001382038,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,55.54,2,0
2360376530,S001382,S0001382038,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,95.63,1,0
1474154456,S001382,S0001382038,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,12.3,2,0
2534222475,S001382,S0001382038,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,42.66,1,0
2076385810,S001382,S0001382038,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,85.75,3,0
1844173706,S001382,S0001382038,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,19.65,2,0
3595835868,S001382,S0001382039,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,28,1,0
5223312877,S001382,S0001382039,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,101.74,2,0
6197761961,S001382,S0001382039,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,59.37,1,0
2208920081,S001382,S0001382039,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,84.54,2,0
8771458931,S001382,S0001382039,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,31.37,1,0
1601014653,S001382,S0001382040,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,73.64,2,0
4536656590,S001382,S0001382041,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,19.79,2,0
3929141595,S001382,S0001382041,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,33,3,0
3551203556,S001382,S0001382041,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,40.56,1,0
1236165723,S001382,S0001382041,2026-06-02 00:00:00,P00006,Bread White,GRO,BAK,27.2,1,0
4400494957,S001382,S0001382041,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,9.06,3,0
9275443140,S001382,S0001382042,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,92.94,1,0
8191420408,S001382,S0001382042,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,74.26,2,0
4472914442,S001382,S0001382042,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,19.84,1,0
3706171034,S001382,S0001382043,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,12.41,1,0
8782615337,S001382,S0001382043,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,65.63,3,0
8632016909,S001382,S0001382043,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,93.24,3,0
4491172319,S001382,S0001382043,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,21.97,3,0
9157864399,S001382,S0001382043,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,59.53,2,0
8880457995,S001382,S0001382043,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,18.52,3,0
1707856777,S001382,S0001382044,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,55.49,2,0
2694117902,S001382,S0001382044,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,75.39,3,0
5378100782,S001382,S0001382044,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,60.85,3,0
3243081551,S001382,S0001382044,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,51.41,2,0
6243623590,S001382,S0001382044,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,93,3,0
1798418454,S001382,S0001382044,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,71.59,2,0
1385779895,S001382,S0001382045,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,47.3,1,0
4772093522,S001382,S0001382045,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,53.4,2,0
6107087296,S001382,S0001382045,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,66.46,3,0
9645399515,S001382,S0001382045,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,57.21,2,0
9014892181,S001382,S0001382045,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,68.4,1,0
5266687995,S001382,S0001382046,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,124.03,2,0
4822134664,S001382,S0001382046,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,93.27,1,0
6425716631,S001382,S0001382046,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,66.07,2,0
2604747057,S001382,S0001382046,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,49.63,2,0
8584616603,S001382,S0001382047,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,100.39,3,0
4065840155,S001382,S0001382047,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,10.83,3,0
9539685261,S001382,S0001382047,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,118.45,2,0
8485927191,S001382,S0001382047,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,30.53,2,0
5803141984,S001382,S0001382047,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,112.76,1,0
9939248734,S001382,S0001382048,2026-06-02 00:00:00,P00017,Beer 500ml,ALC,DAI,91.63,3,0
2235945692,S001382,S0001382048,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,58.57,3,0
7701434903,S001382,S0001382049,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,110.64,3,0
7857854999,S001382,S0001382049,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,31.44,2,0
1746856854,S001382,S0001382049,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,35.87,1,0
3633701749,S001382,S0001382050,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,10.65,1,0
4887568599,S001382,S0001382051,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,142.03,3,0
7155067282,S001382,S0001382052,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,28.03,3,0
7838684138,S001382,S0001382053,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,115.88,3,0
1057147238,S001382,S0001382053,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,62.56,2,0
9543096321,S001382,S0001382053,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,13.22,2,0
8687860485,S001383,S0001383001,2025-11-18 00:00:00,P00013,Magazine,MAG,MAG,107.87,1,1
7677232136,S001383,S0001383002,2025-11-25 00:00:00,P00015,Shampoo 200ml,HBA,HBA,49.69,2,1
1039283861,S001383,S0001383002,2025-11-25 00:00:00,P00008,Potato Chips,SNK,SNK,72.67,3,1
1391309915,S001383,S0001383002,2025-11-25 00:00:00,P00018,Chewing Gum,SNK,SNK,52.03,2,1
9488098611,S001383,S0001383002,2025-11-25 00:00:00,P00008,Potato Chips,SNK,SNK,31.56,3,1
5664814985,S001383,S0001383003,2025-11-30 00:00:00,P00014,Battery AA,HOU,HOU,54.33,3,1
2673448322,S001383,S0001383003,2025-11-30 00:00:00,P00013,Magazine,MAG,MAG,13.28,2,1
6706581517,S001383,S0001383003,2025-11-30 00:00:00,P00018,Chewing Gum,SNK,SNK,26.33,1,1
2702836974,S001383,S0001383003,2025-11-30 00:00:00,P00012,Cigarette A,TBC,TBC,63.15,1,1
2959751753,S001383,S0001383004,2025-12-07 00:00:00,P00018,Chewing Gum,SNK,SNK,40.57,3,1
3948354369,S001383,S0001383004,2025-12-07 00:00:00,P00015,Shampoo 200ml,HBA,HBA,74.34,3,1
5155552489,S001383,S0001383004,2025-12-07 00:00:00,P00016,Tissue Box,HOU,HOU,19.38,2,1
4444058077,S001383,S0001383004,2025-12-07 00:00:00,P00001,Coke 330ml,BEV,DAI,74.7,2,1
4917501616,S001383,S0001383005,2025-12-16 00:00:00,P00018,Chewing Gum,SNK,SNK,6.37,1,1
8586373642,S001383,S0001383005,2025-12-16 00:00:00,P00020,Orange Juice 1L,BEV,DAI,115.53,1,1
1613831221,S001383,S0001383005,2025-12-16 00:00:00,P00008,Potato Chips,SNK,SNK,91.36,3,1
8455987167,S001383,S0001383005,2025-12-16 00:00:00,P00015,Shampoo 200ml,HBA,HBA,19.98,3,1
2485733489,S001383,S0001383005,2025-12-16 00:00:00,P00013,Magazine,MAG,MAG,76.22,3,1
8805751889,S001383,S0001383005,2025-12-16 00:00:00,P00014,Battery AA,HOU,HOU,12.25,2,1
5555786289,S001383,S0001383006,2025-12-20 00:00:00,P00016,Tissue Box,HOU,HOU,36.21,1,1
2826611609,S001383,S0001383006,2025-12-20 00:00:00,P00004,Green Tea 500ml,BEV,DAI,95.91,3,1
9176814887,S001383,S0001383006,2025-12-20 00:00:00,P00009,Chocolate Bar,SNK,SNK,78.73,3,1
5047436908,S001383,S0001383006,2025-12-20 00:00:00,P00003,Water 750ml,BEV,DAI,21.1,1,1
6117182479,S001383,S0001383006,2025-12-20 00:00:00,P00018,Chewing Gum,SNK,SNK,60.21,2,1
8360677842,S001383,S0001383006,2025-12-20 00:00:00,P00007,Instant Noodle,GRO,SNK,104.64,2,1
4272327489,S001383,S0001383007,2025-12-26 00:00:00,P00004,Green Tea 500ml,BEV,DAI,21.76,3,1
5344461607,S001383,S0001383007,2025-12-26 00:00:00,P00010,Sandwich Ham,FFD,FFD,39.67,3,1
8801405134,S001383,S0001383008,2026-01-05 00:00:00,P00019,Ice Cream Cup,FFD,FFD,42.45,3,1
3380211051,S001383,S0001383008,2026-01-05 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,85.73,1,1
5659741920,S001383,S0001383008,2026-01-05 00:00:00,P00017,Beer 500ml,ALC,DAI,106.53,1,1
7556047792,S001383,S0001383008,2026-01-05 00:00:00,P00013,Magazine,MAG,MAG,61.45,2,1
3501089405,S001383,S0001383008,2026-01-05 00:00:00,P00001,Coke 330ml,BEV,DAI,62.28,3,1
5035916439,S001383,S0001383008,2026-01-05 00:00:00,P00006,Bread White,GRO,BAK,13.2,2,1
1462738918,S001383,S0001383009,2026-01-09 00:00:00,P00013,Magazine,MAG,MAG,137.58,2,1
6000371215,S001383,S0001383009,2026-01-09 00:00:00,P00007,Instant Noodle,GRO,SNK,42.62,1,1
7666459123,S001383,S0001383010,2026-01-16 00:00:00,P00009,Chocolate Bar,SNK,SNK,88.47,2,1
6638320172,S001383,S0001383010,2026-01-16 00:00:00,P00016,Tissue Box,HOU,HOU,54.75,1,1
1776335241,S001383,S0001383010,2026-01-16 00:00:00,P00007,Instant Noodle,GRO,SNK,82.14,2,1
9928521071,S001383,S0001383011,2026-01-24 00:00:00,P00020,Orange Juice 1L,BEV,DAI,65.49,1,1
2803268021,S001383,S0001383011,2026-01-24 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,90.08,1,1
3334362047,S001383,S0001383011,2026-01-24 00:00:00,P00014,Battery AA,HOU,HOU,11.85,3,1
3398610459,S001383,S0001383011,2026-01-24 00:00:00,P00006,Bread White,GRO,BAK,15.69,1,1
6483739513,S001383,S0001383011,2026-01-24 00:00:00,P00009,Chocolate Bar,SNK,SNK,94.28,2,1
8543476659,S001383,S0001383012,2026-01-29 00:00:00,P00016,Tissue Box,HOU,HOU,62.7,2,1
3074573940,S001383,S0001383013,2026-02-07 00:00:00,P00018,Chewing Gum,SNK,SNK,128.78,3,1
1379607730,S001383,S0001383013,2026-02-07 00:00:00,P00012,Cigarette A,TBC,TBC,35.98,2,1
5420456514,S001383,S0001383013,2026-02-07 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,28.45,3,1
9039189973,S001383,S0001383013,2026-02-07 00:00:00,P00020,Orange Juice 1L,BEV,DAI,89.98,2,1
4859677019,S001383,S0001383013,2026-02-07 00:00:00,P00004,Green Tea 500ml,BEV,DAI,89.11,2,1
4781976755,S001383,S0001383013,2026-02-07 00:00:00,P00013,Magazine,MAG,MAG,28.02,1,1
6217958044,S001383,S0001383014,2026-02-13 00:00:00,P00020,Orange Juice 1L,BEV,DAI,91.44,3,1
3886622895,S001383,S0001383014,2026-02-13 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,69.63,2,1
3486579392,S001383,S0001383014,2026-02-13 00:00:00,P00012,Cigarette A,TBC,TBC,31.06,3,1
4271956835,S001383,S0001383014,2026-02-13 00:00:00,P00018,Chewing Gum,SNK,SNK,46.72,1,1
5433379401,S001383,S0001383015,2026-02-20 00:00:00,P00020,Orange Juice 1L,BEV,DAI,83.5,1,1
8492454795,S001383,S0001383016,2026-03-01 00:00:00,P00008,Potato Chips,SNK,SNK,9.61,2,1
8586304004,S001383,S0001383016,2026-03-01 00:00:00,P00019,Ice Cream Cup,FFD,FFD,7.33,1,1
9694838660,S001383,S0001383016,2026-03-01 00:00:00,P00016,Tissue Box,HOU,HOU,27.57,3,1
5562894982,S001383,S0001383016,2026-03-01 00:00:00,P00005,Milk 1L,GRO,BAK,88.96,2,1
2425049064,S001383,S0001383017,2026-03-05 00:00:00,P00016,Tissue Box,HOU,HOU,7.08,3,1
5410757862,S001383,S0001383017,2026-03-05 00:00:00,P00007,Instant Noodle,GRO,SNK,90.21,1,1
1985969731,S001383,S0001383017,2026-03-05 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,58.26,2,1
3477116526,S001383,S0001383017,2026-03-05 00:00:00,P00017,Beer 500ml,ALC,DAI,130.56,2,1
8727836298,S001383,S0001383018,2026-03-12 00:00:00,P00020,Orange Juice 1L,BEV,DAI,88.89,2,1
1401170986,S001383,S0001383019,2026-03-18 00:00:00,P00013,Magazine,MAG,MAG,104.8,2,1
4033586466,S001383,S0001383019,2026-03-18 00:00:00,P00013,Magazine,MAG,MAG,19.99,3,1
6841194142,S001383,S0001383019,2026-03-18 00:00:00,P00019,Ice Cream Cup,FFD,FFD,89.72,2,1
4346433626,S001383,S0001383019,2026-03-18 00:00:00,P00004,Green Tea 500ml,BEV,DAI,113.61,1,1
2457584345,S001383,S0001383020,2026-03-27 00:00:00,P00005,Milk 1L,GRO,BAK,8.41,2,1
1587549534,S001383,S0001383021,2026-03-31 00:00:00,P00009,Chocolate Bar,SNK,SNK,39.87,2,1
4946203006,S001383,S0001383021,2026-03-31 00:00:00,P00018,Chewing Gum,SNK,SNK,49.48,3,1
4550448885,S001383,S0001383021,2026-03-31 00:00:00,P00015,Shampoo 200ml,HBA,HBA,30.66,2,1
3009764878,S001383,S0001383021,2026-03-31 00:00:00,P00017,Beer 500ml,ALC,DAI,68.03,2,1
9011305197,S001383,S0001383021,2026-03-31 00:00:00,P00014,Battery AA,HOU,HOU,34.76,1,1
9077789168,S001383,S0001383021,2026-03-31 00:00:00,P00014,Battery AA,HOU,HOU,20.97,2,1
7059053508,S001383,S0001383022,2026-04-08 00:00:00,P00010,Sandwich Ham,FFD,FFD,127.02,1,1
3369639475,S001383,S0001383022,2026-04-08 00:00:00,P00013,Magazine,MAG,MAG,30.2,3,1
2797001266,S001383,S0001383022,2026-04-08 00:00:00,P00007,Instant Noodle,GRO,SNK,18.76,3,1
7843734469,S001383,S0001383023,2026-04-17 00:00:00,P00008,Potato Chips,SNK,SNK,6.98,2,1
9564626502,S001383,S0001383023,2026-04-17 00:00:00,P00006,Bread White,GRO,BAK,124.4,1,1
7073391526,S001383,S0001383024,2026-04-24 00:00:00,P00003,Water 750ml,BEV,DAI,68.2,1,1
4749878592,S001383,S0001383024,2026-04-24 00:00:00,P00018,Chewing Gum,SNK,SNK,114.57,2,1
3475499347,S001383,S0001383024,2026-04-24 00:00:00,P00004,Green Tea 500ml,BEV,DAI,19.18,2,1
2059658248,S001383,S0001383025,2026-04-30 00:00:00,P00010,Sandwich Ham,FFD,FFD,54.81,1,1
3405076033,S001383,S0001383025,2026-04-30 00:00:00,P00004,Green Tea 500ml,BEV,DAI,124.97,3,1
9002438450,S001383,S0001383025,2026-04-30 00:00:00,P00008,Potato Chips,SNK,SNK,47.37,2,1
2357003190,S001383,S0001383025,2026-04-30 00:00:00,P00015,Shampoo 200ml,HBA,HBA,76.57,1,1
9639736486,S001383,S0001383025,2026-04-30 00:00:00,P00020,Orange Juice 1L,BEV,DAI,101.1,3,1
5214398405,S001383,S0001383026,2026-05-05 00:00:00,P00011,Rice Ball,FFD,FFD,5.61,2,1
2140334408,S001383,S0001383026,2026-05-05 00:00:00,P00010,Sandwich Ham,FFD,FFD,22.98,2,1
1792444065,S001383,S0001383026,2026-05-05 00:00:00,P00018,Chewing Gum,SNK,SNK,57.85,2,1
5440316749,S001383,S0001383026,2026-05-05 00:00:00,P00012,Cigarette A,TBC,TBC,87.56,3,1
5896542257,S001383,S0001383026,2026-05-05 00:00:00,P00004,Green Tea 500ml,BEV,DAI,31.65,2,1
3385368237,S001383,S0001383026,2026-05-05 00:00:00,P00009,Chocolate Bar,SNK,SNK,13.13,2,1
1732904176,S001384,S0001384001,2026-04-25 00:00:00,P00019,Ice Cream Cup,FFD,FFD,79.4,3,0
8792555498,S001384,S0001384001,2026-04-25 00:00:00,P00005,Milk 1L,GRO,BAK,36.32,3,0
4915541377,S001384,S0001384001,2026-04-25 00:00:00,P00005,Milk 1L,GRO,BAK,61.52,3,0
4576105921,S001384,S0001384001,2026-04-25 00:00:00,P00013,Magazine,MAG,MAG,18.36,3,0
8125384099,S001384,S0001384001,2026-04-25 00:00:00,P00013,Magazine,MAG,MAG,97.75,1,0
9805174539,S001385,S0001385001,2026-01-07 00:00:00,P00004,Green Tea 500ml,BEV,DAI,77.67,3,0
6467282003,S001385,S0001385001,2026-01-07 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,83.32,2,0
4004345050,S001385,S0001385001,2026-01-07 00:00:00,P00014,Battery AA,HOU,HOU,47.33,3,0
4894245166,S001385,S0001385002,2026-01-21 00:00:00,P00017,Beer 500ml,ALC,DAI,78,3,0
4191928562,S001385,S0001385002,2026-01-21 00:00:00,P00018,Chewing Gum,SNK,SNK,91.12,2,0
3023986410,S001385,S0001385002,2026-01-21 00:00:00,P00019,Ice Cream Cup,FFD,FFD,87.22,1,0
1566670939,S001385,S0001385002,2026-01-21 00:00:00,P00012,Cigarette A,TBC,TBC,38.15,3,0
5485632810,S001385,S0001385003,2026-02-08 00:00:00,P00011,Rice Ball,FFD,FFD,56.94,2,0
7745106084,S001385,S0001385003,2026-02-08 00:00:00,P00020,Orange Juice 1L,BEV,DAI,67.58,3,0
5753280140,S001385,S0001385003,2026-02-08 00:00:00,P00018,Chewing Gum,SNK,SNK,8.34,1,0
1917016859,S001385,S0001385003,2026-02-08 00:00:00,P00005,Milk 1L,GRO,BAK,102.86,2,0
1531292243,S001385,S0001385004,2026-02-24 00:00:00,P00019,Ice Cream Cup,FFD,FFD,120.02,1,0
3222899829,S001385,S0001385004,2026-02-24 00:00:00,P00014,Battery AA,HOU,HOU,88.87,1,0
7891247693,S001385,S0001385004,2026-02-24 00:00:00,P00014,Battery AA,HOU,HOU,121.57,1,0
8461855885,S001385,S0001385004,2026-02-24 00:00:00,P00019,Ice Cream Cup,FFD,FFD,46.72,2,0
6931554181,S001385,S0001385004,2026-02-24 00:00:00,P00013,Magazine,MAG,MAG,122.42,3,0
5277295270,S001385,S0001385004,2026-02-24 00:00:00,P00009,Chocolate Bar,SNK,SNK,87.79,1,0
3513434208,S001385,S0001385005,2026-03-14 00:00:00,P00009,Chocolate Bar,SNK,SNK,97.79,2,0
8475492329,S001385,S0001385006,2026-03-30 00:00:00,P00003,Water 750ml,BEV,DAI,80.98,2,0
6986857607,S001385,S0001385006,2026-03-30 00:00:00,P00008,Potato Chips,SNK,SNK,15.99,2,0
2930167316,S001385,S0001385006,2026-03-30 00:00:00,P00012,Cigarette A,TBC,TBC,12.26,1,0
6052284181,S001385,S0001385006,2026-03-30 00:00:00,P00013,Magazine,MAG,MAG,103.68,3,0
6959348619,S001385,S0001385006,2026-03-30 00:00:00,P00018,Chewing Gum,SNK,SNK,12.78,3,0
6647557804,S001385,S0001385007,2026-04-16 00:00:00,P00020,Orange Juice 1L,BEV,DAI,126.16,3,0
1983233922,S001385,S0001385007,2026-04-16 00:00:00,P00008,Potato Chips,SNK,SNK,77.93,2,0
5499820605,S001385,S0001385007,2026-04-16 00:00:00,P00018,Chewing Gum,SNK,SNK,104.98,3,0
5033375679,S001385,S0001385008,2026-05-03 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,42.49,3,0
1029196537,S001385,S0001385008,2026-05-03 00:00:00,P00018,Chewing Gum,SNK,SNK,35.39,2,0
2350485712,S001385,S0001385008,2026-05-03 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,94.62,3,0
8955563214,S001385,S0001385008,2026-05-03 00:00:00,P00014,Battery AA,HOU,HOU,83.91,2,0
7398075365,S001385,S0001385009,2026-05-18 00:00:00,P00009,Chocolate Bar,SNK,SNK,41.94,2,0
9838351342,S001385,S0001385009,2026-05-18 00:00:00,P00019,Ice Cream Cup,FFD,FFD,9.2,2,0
1548491977,S001385,S0001385010,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,61.27,1,0
2649732296,S001385,S0001385010,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,54.53,2,0
6159634934,S001385,S0001385010,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,59.84,2,0
8572502858,S001385,S0001385010,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,10.67,2,0
8876757199,S001385,S0001385010,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,68.33,3,0
6710421129,S001385,S0001385010,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,109.11,2,0
7220341867,S001385,S0001385011,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,44.44,2,0
9641261283,S001385,S0001385011,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,80.47,2,0
8767815106,S001385,S0001385011,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,51.45,1,0
4173015784,S001385,S0001385012,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,106.89,3,0
8226924153,S001385,S0001385012,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,15.04,3,0
4597750181,S001385,S0001385013,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,31.33,1,0
3432572905,S001385,S0001385013,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,92.65,2,0
6286416840,S001385,S0001385014,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,81.68,3,0
9204876043,S001385,S0001385014,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,106.45,2,0
9069476067,S001385,S0001385014,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,21.02,1,0
1895895268,S001385,S0001385015,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,44.55,3,0
3028260006,S001385,S0001385015,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,7.93,2,0
3924946954,S001385,S0001385015,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,38.44,3,0
5696950118,S001385,S0001385015,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,31.48,2,0
5775277219,S001385,S0001385015,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,97.33,1,0
8732109893,S001385,S0001385015,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,73.42,2,0
2739424864,S001385,S0001385016,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,104.75,1,0
7250564341,S001385,S0001385016,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,11.85,2,0
7341537936,S001385,S0001385016,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,58.44,2,0
1611687998,S001385,S0001385016,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,20.98,1,0
5060792644,S001385,S0001385016,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,116.94,2,0
5993948497,S001385,S0001385016,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,89.37,1,0
7084355134,S001385,S0001385017,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,7.58,1,0
9047857314,S001385,S0001385017,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,29.5,1,0
5034790741,S001385,S0001385017,2026-06-02 00:00:00,P00014,Battery AA,HOU,HOU,62.94,3,0
2399287359,S001385,S0001385017,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,43.09,3,0
7197048880,S001385,S0001385017,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,48.11,2,0
7264155766,S001385,S0001385018,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,75.46,3,0
3608594421,S001385,S0001385018,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,73.21,1,0
5049448442,S001385,S0001385018,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,47.83,1,0
2973283299,S001385,S0001385018,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,31.09,3,0
6306137623,S001385,S0001385018,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,83.82,3,0
1235154932,S001385,S0001385018,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,77.04,3,0
5788223041,S001385,S0001385019,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,60.66,3,0
2385014025,S001385,S0001385019,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,94.5,1,0
2586560089,S001385,S0001385019,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,41.56,1,0
1356418510,S001385,S0001385019,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,57.12,3,0
5688061749,S001386,S0001386001,2026-03-15 00:00:00,P00013,Magazine,MAG,MAG,112.83,2,0
4542405934,S001386,S0001386001,2026-03-15 00:00:00,P00006,Bread White,GRO,BAK,43.57,1,0
8215339292,S001386,S0001386001,2026-03-15 00:00:00,P00009,Chocolate Bar,SNK,SNK,75.16,2,0
7952455702,S001386,S0001386001,2026-03-15 00:00:00,P00012,Cigarette A,TBC,TBC,30.7,3,0
9587023827,S001386,S0001386002,2026-03-22 00:00:00,P00018,Chewing Gum,SNK,SNK,18.27,2,0
5526880290,S001386,S0001386002,2026-03-22 00:00:00,P00020,Orange Juice 1L,BEV,DAI,58.08,2,0
3173799579,S001386,S0001386002,2026-03-22 00:00:00,P00005,Milk 1L,GRO,BAK,51.19,1,0
3499917831,S001386,S0001386002,2026-03-22 00:00:00,P00015,Shampoo 200ml,HBA,HBA,86.72,1,0
7487900352,S001386,S0001386003,2026-03-26 00:00:00,P00012,Cigarette A,TBC,TBC,51.1,3,0
8427471204,S001386,S0001386004,2026-03-31 00:00:00,P00009,Chocolate Bar,SNK,SNK,62.13,1,0
5431424451,S001386,S0001386004,2026-03-31 00:00:00,P00006,Bread White,GRO,BAK,86.54,1,0
5361617112,S001386,S0001386004,2026-03-31 00:00:00,P00019,Ice Cream Cup,FFD,FFD,88.64,1,0
4193884050,S001386,S0001386004,2026-03-31 00:00:00,P00008,Potato Chips,SNK,SNK,15.42,3,0
8419647431,S001386,S0001386005,2026-04-05 00:00:00,P00014,Battery AA,HOU,HOU,11.57,1,0
3037716856,S001386,S0001386005,2026-04-05 00:00:00,P00009,Chocolate Bar,SNK,SNK,23.74,2,0
5066842703,S001386,S0001386005,2026-04-05 00:00:00,P00016,Tissue Box,HOU,HOU,33.52,2,0
